,CENSUS_YEAR,DGUID,ALT_GEO_CODE,GEO_LEVEL,GEO_NAME,TNR_SF,TNR_LF,DATA_QUALITY_FLAG,CHARACTERISTIC_ID,CHARACTERISTIC_NAME,CHARACTERISTIC_NOTE,C1_COUNT_TOTAL,SYMBOL,C2_COUNT_MEN+,SYMBOL.1,C3_COUNT_WOMEN+,SYMBOL.2,C10_RATE_TOTAL,SYMBOL.3,C11_RATE_MEN+,SYMBOL.4,C12_RATE_WOMEN+,SYMBOL.5
399236,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1956,    Catholic,,94425.0,,43680.0,,50745.0,,14.5,,13.7,,15.3,
399237,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1957,    Christian Orthodox,,8970.0,,4210.0,,4760.0,,1.4,,1.3,,1.4,
399238,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1958,    Jehovah's Witness,,2050.0,,895.0,,1155.0,,0.3,,0.3,,0.3,
399239,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1959,    Latter Day Saints,,495.0,,180.0,,315.0,,0.1,,0.1,,0.1,
399240,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1960,    Lutheran,,3060.0,,1375.0,,1685.0,,0.5,,0.4,,0.5,
399241,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1961,    Methodist and Wesleyan (Holiness),,500.0,,240.0,,260.0,,0.1,,0.1,,0.1,
399242,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1962,    Pentecostal and other Charismatic,,2465.0,,1055.0,,1405.0,,0.4,,0.3,,0.4,
399243,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1963,    Presbyterian,,2390.0,,965.0,,1420.0,,0.4,,0.3,,0.4,
399244,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1964,    Reformed,,305.0,,180.0,,125.0,,0.0,,0.1,,0.0,
399245,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1965,    United Church,,8575.0,,3350.0,,5220.0,,1.3,,1.1,,1.6,
399246,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1966,    Other Christian and Christian-related traditions,,8650.0,,3915.0,,4740.0,,1.3,,1.2,,1.4,
399247,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1967,  Hindu,,12585.0,,6635.0,,5945.0,,1.9,,2.1,,1.8,
399248,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1968,  Jewish,,11675.0,,5570.0,,6110.0,,1.8,,1.8,,1.8,
399249,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1969,  Muslim,,17910.0,,9130.0,,8775.0,,2.8,,2.9,,2.6,
399250,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1970,  Sikh,,16535.0,,8150.0,,8380.0,,2.5,,2.6,,2.5,
399251,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1971,  Traditional (North American Indigenous) spirituality,,480.0,,215.0,,265.0,,0.1,,0.1,,0.1,
399252,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1972,  Other religions and spiritual traditions,,7665.0,,3195.0,,4470.0,,1.2,,1.0,,1.3,
399253,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1973,  No religion and secular perspectives,,362925.0,,185495.0,,177435.0,,55.8,,58.4,,53.4,
399254,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1974,Total - Mobility status 1 year ago - 25% sample data,163.0,645400.0,,315325.0,,330070.0,,100.0,,100.0,,100.0,
399255,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1975,  Non-movers,,531810.0,,259905.0,,271910.0,,82.4,,82.4,,82.4,
399256,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1976,  Movers,,113585.0,,55425.0,,58160.0,,17.6,,17.6,,17.6,
399257,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1977,    Non-migrants,,74590.0,,36140.0,,38450.0,,11.6,,11.5,,11.6,
399258,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1978,    Migrants,,39000.0,,19285.0,,19710.0,,6.0,,6.1,,6.0,
399259,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1979,      Internal migrants,,23805.0,,11585.0,,12225.0,,3.7,,3.7,,3.7,
399260,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1980,        Intraprovincial migrants,,14460.0,,7060.0,,7400.0,,2.2,,2.2,,2.2,
399261,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1981,        Interprovincial migrants,,9345.0,,4525.0,,4820.0,,1.4,,1.4,,1.5,
399262,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1982,      External migrants,,15190.0,,7700.0,,7490.0,,2.4,,2.4,,2.3,
399263,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1983,Total - Mobility status 5 years ago - 25% sample data,164.0,626725.0,,305590.0,,321135.0,,100.0,,100.0,,100.0,
399264,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1984,  Non-movers,,345375.0,,167310.0,,178065.0,,55.1,,54.7,,55.4,
399265,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1985,  Movers,,281350.0,,138280.0,,143075.0,,44.9,,45.3,,44.6,
399266,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1986,    Non-migrants,,129275.0,,63830.0,,65440.0,,20.6,,20.9,,20.4,
399267,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1987,    Migrants,,152085.0,,74445.0,,77635.0,,24.3,,24.4,,24.2,
399268,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1988,      Internal migrants,,86030.0,,41615.0,,44415.0,,13.7,,13.6,,13.8,
399269,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1989,        Intraprovincial migrants,,56025.0,,27090.0,,28930.0,,8.9,,8.9,,9.0,
399270,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1990,        Interprovincial migrants,,30010.0,,14525.0,,15480.0,,4.8,,4.8,,4.8,
399271,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1991,      External migrants,,66055.0,,32830.0,,33225.0,,10.5,,10.7,,10.3,
399272,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1992,Total - Secondary (high) school diploma or equivalency certificate for the population aged 15 years and over in private households - 25% sample data,165.0,580010.0,,281355.0,,298655.0,,100.0,,100.0,,100.0,
399273,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1993,  No high school diploma or equivalency certificate,,65905.0,,32455.0,,33445.0,,11.4,,11.5,,11.2,
399274,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1994,  With high school diploma or equivalency certificate,166.0,514110.0,,248895.0,,265215.0,,88.6,,88.5,,88.8,
399275,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1995,Total - Secondary (high) school diploma or equivalency certificate for the population aged 25 to 64 years in private households - 25% sample data,165.0,403970.0,,197910.0,,206055.0,,100.0,,100.0,,100.0,
399276,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1996,  No high school diploma or equivalency certificate,,25010.0,,13540.0,,11470.0,,6.2,,6.8,,5.6,
399277,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1997,  With high school diploma or equivalency certificate,166.0,378960.0,,184370.0,,194590.0,,93.8,,93.2,,94.4,
399278,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",165.0,580010.0,,281355.0,,298655.0,,100.0,,100.0,,100.0,
399279,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,1999,"  No certificate, diploma or degree",,60930.0,,29670.0,,31265.0,,10.5,,10.5,,10.5,
399280,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2000,  High (secondary) school diploma or equivalency certificate,167.0,134790.0,,69580.0,,65210.0,,23.2,,24.7,,21.8,
399281,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2001,"  Postsecondary certificate, diploma or degree",,384290.0,,182110.0,,202180.0,,66.3,,64.7,,67.7,
399282,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2002,    Postsecondary certificate or diploma below bachelor level,,124050.0,,60450.0,,63600.0,,21.4,,21.5,,21.3,
399283,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2003,      Apprenticeship or trades certificate or diploma,,24410.0,,16170.0,,8235.0,,4.2,,5.7,,2.8,
399284,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2004,        Non-apprenticeship trades certificate or diploma,168.0,12940.0,,7240.0,,5700.0,,2.2,,2.6,,1.9,
399285,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2005,        Apprenticeship certificate,169.0,11465.0,,8930.0,,2535.0,,2.0,,3.2,,0.8,
399286,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2006,"      College, CEGEP or other non-university certificate or diploma",170.0,78400.0,,35260.0,,43145.0,,13.5,,12.5,,14.4,
399287,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2007,      University certificate or diploma below bachelor level,,21240.0,,9020.0,,12215.0,,3.7,,3.2,,4.1,
399288,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2008,    Bachelor's degree or higher,,260240.0,,121660.0,,138585.0,,44.9,,43.2,,46.4,
399289,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2009,      Bachelor's degree,,164040.0,,75765.0,,88275.0,,28.3,,26.9,,29.6,
399290,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2010,      University certificate or diploma above bachelor level,,16270.0,,7255.0,,9015.0,,2.8,,2.6,,3.0,
399291,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2011,"      Degree in medicine, dentistry, veterinary medicine or optometry",,8125.0,,4370.0,,3750.0,,1.4,,1.6,,1.3,
399292,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2012,      Master's degree,,60335.0,,27900.0,,32435.0,,10.4,,9.9,,10.9,
399293,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2013,      Earned doctorate,171.0,11475.0,,6370.0,,5105.0,,2.0,,2.3,,1.7,
399294,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2014,"Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",165.0,403970.0,,197910.0,,206060.0,,100.0,,100.0,,100.0,
399295,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2015,"  No certificate, diploma or degree",,21915.0,,11815.0,,10100.0,,5.4,,6.0,,4.9,
399296,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2016,  High (secondary) school diploma or equivalency certificate,167.0,75550.0,,41405.0,,34145.0,,18.7,,20.9,,16.6,
399297,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2017,"  Postsecondary certificate, diploma or degree",,306505.0,,144695.0,,161815.0,,75.9,,73.1,,78.5,
399298,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2018,    Postsecondary certificate or diploma below bachelor level,,93190.0,,46440.0,,46750.0,,23.1,,23.5,,22.7,
399299,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2019,      Apprenticeship or trades certificate or diploma,,17550.0,,11770.0,,5785.0,,4.3,,5.9,,2.8,
399300,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2020,        Non-apprenticeship trades certificate or diploma,168.0,9330.0,,5295.0,,4035.0,,2.3,,2.7,,2.0,
399301,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2021,        Apprenticeship certificate,169.0,8220.0,,6475.0,,1750.0,,2.0,,3.3,,0.8,
399302,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2022,"      College, CEGEP or other non-university certificate or diploma",170.0,59610.0,,27685.0,,31930.0,,14.8,,14.0,,15.5,
399303,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2023,      University certificate or diploma below bachelor level,,16030.0,,6990.0,,9040.0,,4.0,,3.5,,4.4,
399304,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2024,    Bachelor's degree or higher,,213315.0,,98250.0,,115060.0,,52.8,,49.6,,55.8,
399305,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2025,      Bachelor's degree,,133975.0,,61665.0,,72305.0,,33.2,,31.2,,35.1,
399306,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2026,      University certificate or diploma above bachelor level,,13095.0,,5710.0,,7385.0,,3.2,,2.9,,3.6,
399307,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2027,"      Degree in medicine, dentistry, veterinary medicine or optometry",,6155.0,,3005.0,,3150.0,,1.5,,1.5,,1.5,
399308,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2028,      Master's degree,,51525.0,,23420.0,,28100.0,,12.8,,11.8,,13.6,
399309,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2029,      Earned doctorate,171.0,8575.0,,4455.0,,4125.0,,2.1,,2.3,,2.0,
399310,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2030,Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 15 years and over in private households - 25% sample data,172.0,580015.0,,281350.0,,298660.0,,100.0,,100.0,,100.0,
399311,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2031,"  No postsecondary certificate, diploma or degree",173.0,195725.0,,99245.0,,96475.0,,33.7,,35.3,,32.3,
399312,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2032,  Education,,18520.0,,4390.0,,14130.0,,3.2,,1.6,,4.7,
399313,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2033,    13. Education,,18520.0,,4390.0,,14130.0,,3.2,,1.6,,4.7,
399314,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2034,"  Visual and performing arts, and communications technologies",,31525.0,,14230.0,,17295.0,,5.4,,5.1,,5.8,
399315,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2035,    10. Communications technologies/technicians and support services,,3890.0,,2720.0,,1170.0,,0.7,,1.0,,0.4,
399316,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2036,    50. Visual and performing arts,,27630.0,,11510.0,,16125.0,,4.8,,4.1,,5.4,
399317,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2037,  Humanities,,26645.0,,9900.0,,16740.0,,4.6,,3.5,,5.6,
399318,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2038,"    16. Indigenous and foreign languages, literatures, and linguistics",,3580.0,,785.0,,2795.0,,0.6,,0.3,,0.9,
399319,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2039,    23. English language and literature/letters,,8145.0,,2485.0,,5665.0,,1.4,,0.9,,1.9,
399320,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2040,"    24. Liberal arts and sciences, general studies and humanities",,7390.0,,2820.0,,4570.0,,1.3,,1.0,,1.5,
399321,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2041,    30A Interdisciplinary humanities,174.0,575.0,,205.0,,365.0,,0.1,,0.1,,0.1,
399322,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2042,    38. Philosophy and religious studies,,1530.0,,815.0,,710.0,,0.3,,0.3,,0.2,
399323,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2043,    39. Theology and religious vocations,,1305.0,,755.0,,555.0,,0.2,,0.3,,0.2,
399324,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2044,    54. History,,3360.0,,1850.0,,1515.0,,0.6,,0.7,,0.5,
399325,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2045,    55. French language and literature/lettersCAN,,755.0,,185.0,,565.0,,0.1,,0.1,,0.2,
399326,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2046,  Social and behavioural sciences and law,,61760.0,,24025.0,,37730.0,,10.6,,8.5,,12.6,
399327,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2047,"    05. Area, ethnic, cultural, gender, and group studies",,1480.0,,385.0,,1100.0,,0.3,,0.1,,0.4,
399328,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2048,"    09. Communication, journalism and related programs",,8695.0,,3280.0,,5410.0,,1.5,,1.2,,1.8,
399329,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2049,    19. Family and consumer sciences/human sciences,,4400.0,,580.0,,3825.0,,0.8,,0.2,,1.3,
399330,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2050,    22. Legal professions and studies,,10175.0,,4540.0,,5635.0,,1.8,,1.6,,1.9,
399331,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2051,    30B Interdisciplinary social and behavioural sciences,175.0,1580.0,,625.0,,960.0,,0.3,,0.2,,0.3,
399332,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2052,    42. Psychology,,11250.0,,3050.0,,8205.0,,1.9,,1.1,,2.7,
399333,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2053,    45. Social sciences,,24175.0,,11575.0,,12600.0,,4.2,,4.1,,4.2,
399334,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2054,"  Business, management and public administration",,82545.0,,37470.0,,45080.0,,14.2,,13.3,,15.1,
399335,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2055,    30.16 Accounting and computer science,,80.0,,40.0,,40.0,,0.0,,0.0,,0.0,
399336,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2056,    44. Public administration and social service professions,,3780.0,,955.0,,2825.0,,0.7,,0.3,,0.9,
399337,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2057,"    52. Business, management, marketing and related support services",,78690.0,,36475.0,,42215.0,,13.6,,13.0,,14.1,
399338,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2058,  Physical and life sciences and technologies,,21960.0,,11025.0,,10935.0,,3.8,,3.9,,3.7,
399339,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2059,    26. Biological and biomedical sciences,,10100.0,,4180.0,,5915.0,,1.7,,1.5,,2.0,
399340,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2060,    30.01 Biological and physical sciences,,4670.0,,2225.0,,2445.0,,0.8,,0.8,,0.8,
399341,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2061,    30C Other interdisciplinary physical and life sciences,176.0,470.0,,180.0,,295.0,,0.1,,0.1,,0.1,
399342,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2062,    40. Physical sciences,,6350.0,,4305.0,,2045.0,,1.1,,1.5,,0.7,
399343,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2063,    41. Science technologies/technicians,,370.0,,145.0,,230.0,,0.1,,0.1,,0.1,
399344,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2064,"  Mathematics, computer and information sciences",,22385.0,,15350.0,,7035.0,,3.9,,5.5,,2.4,
399345,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2065,    11. Computer and information sciences and support services,,17345.0,,12840.0,,4500.0,,3.0,,4.6,,1.5,
399346,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2066,    25. Library science,,1405.0,,200.0,,1200.0,,0.2,,0.1,,0.4,
399347,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2067,    27. Mathematics and statistics,,2800.0,,1775.0,,1025.0,,0.5,,0.6,,0.3,
399348,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2068,"    30D Interdisciplinary mathematics, computer and information sciences",177.0,840.0,,525.0,,315.0,,0.1,,0.2,,0.1,
399349,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2069,"  Architecture, engineering, and related trades",,52810.0,,42920.0,,9885.0,,9.1,,15.3,,3.3,
399350,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2070,    04. Architecture and related services,,6100.0,,3465.0,,2640.0,,1.1,,1.2,,0.9,
399351,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2071,    14. Engineering,,24930.0,,19460.0,,5475.0,,4.3,,6.9,,1.8,
399352,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2072,    15. Engineering/engineering-related technologies/technicians,,8295.0,,7100.0,,1195.0,,1.4,,2.5,,0.4,
399353,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2073,    30.12 Historic preservation and conservation,,25.0,,10.0,,15.0,,0.0,,0.0,,0.0,
399354,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2074,    46. Construction trades,,6475.0,,6200.0,,275.0,,1.1,,2.2,,0.1,
399355,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2075,    47. Mechanic and repair technologies/technicians,,4855.0,,4700.0,,145.0,,0.8,,1.7,,0.0,
399356,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2076,    48. Precision production,,2135.0,,1990.0,,145.0,,0.4,,0.7,,0.0,
399357,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2077,"  Agriculture, natural resources and conservation",,5965.0,,2840.0,,3125.0,,1.0,,1.0,,1.0,
399358,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2078,    01. Agricultural and veterinary sciences/services/operations and related fields,178.0,3150.0,,1420.0,,1730.0,,0.5,,0.5,,0.6,
399359,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2079,    03. Natural resources and conservation,,2815.0,,1415.0,,1400.0,,0.5,,0.5,,0.5,
399360,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2080,  Health and related fields,,47020.0,,13575.0,,33445.0,,8.1,,4.8,,11.2,
399361,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2081,    30.37 Design for human health,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
399362,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2082,"    31. Parks, recreation, leisure, fitness, and kinesiology",,4125.0,,2235.0,,1900.0,,0.7,,0.8,,0.6,
399363,2021,2021A00055915022,5915022,Census subdivision,"Vancouver, City (CY)",3.8,4.8,0,2083,    51. Health professions and related programs,178.0,39720.0,,9605.0,,30115.0,,6.8,,3.4,,10.1,
